Number	Time	Temperature
   980	   58519	50.1
   981	   58569	50.1
   982	   58619	50.1
   983	   58669	49.9
   984	   58719	49.9
   985	   58769	49.8
   986	   58819	49.9
   987	   58869	49.9
   988	   58919	49.9
   989	   58977	49.9
   990	   59023	49.9
   991	   59069	49.9
   992	   59120	49.9
   993	   59170	50.1
   994	   59220	50.1
   995	   59269	50.1
   996	   59319	50.1
   997	   59369	50.1
   998	   59419	50.1
   999	   59471	50.1
  1000	   59519	50.1
  1001	   59569	50.1
  1002	   59619	50.1
  1003	   59669	50.1
  1004	   59719	49.9
  1005	   59770	49.9
  1006	   59819	49.9
  1007	   59869	49.9
  1008	   59919	49.9
  1009	   59969	49.9
  1010	   60019	49.9
  1011	   60073	49.9
  1012	   60119	49.9
  1013	   60169	49.9
  1014	   60219	49.9
  1015	   60269	50.1
  1016	   60319	50.1
  1017	   60369	50.1
  1018	   60419	50.1
  1019	   60469	50.1
  1020	   60519	50.1
  1021	   60569	50.1
  1022	   60619	50.1
  1023	   60669	50.1
  1024	   60719	50.1
  1025	   60770	50.1
  1026	   60823	49.9
  1027	   60871	49.8
  1028	   60919	49.9
  1029	   60969	49.9
  1030	   61019	49.8
  1031	   61069	49.8
  1032	   61119	49.8
  1033	   61169	49.8
  1034	   61219	49.8
  1035	   61269	49.8
  1036	   61319	49.8
  1037	   61369	49.8
  1038	   61419	49.9
  1039	   61469	49.9
  1040	   61521	49.9
  1041	   61569	49.9
  1042	   61619	49.9
  1043	   61669	49.9
  1044	   61719	49.9
  1045	   61769	50.1
  1046	   61819	50.1
  1047	   61869	50.1
  1048	   61920	50.1
  1049	   61969	50.1
  1050	   62019	50.1
  1051	   62069	50.1
  1052	   62119	49.9
  1053	   62169	49.9
  1054	   62219	49.5
  1055	   62269	49.9
  1056	   62320	49.9
  1057	   62369	49.9
  1058	   62419	49.9
  1059	   62472	49.8
  1060	   62519	49.9
  1061	   62569	49.9
  1062	   62619	49.9
  1063	   62669	49.9
  1064	   62719	49.9
  1065	   62769	49.9
  1066	   62819	49.9
  1067	   62869	49.9
  1068	   62919	49.9
  1069	   62969	49.9
  1070	   63019	49.9
  1071	   63071	49.9
  1072	   63120	49.9
  1073	   63170	50.1
  1074	   63220	50.1
  1075	   63269	50.1
  1076	   63319	50.1
  1077	   63369	50.1
  1078	   63419	50.1
  1079	   63469	49.9
  1080	   63519	48.5
  1081	   63569	50.1
  1082	   63619	49.9
  1083	   63669	49.9
  1084	   63719	49.9
  1085	   63769	49.9
  1086	   63819	49.9
  1087	   63869	49.9
  1088	   63919	49.9
  1089	   63970	49.9
  1090	   64019	50.1
  1091	   64071	49.9
  1092	   64119	50.1
  1093	   64169	50.1
  1094	   64219	50.1
  1095	   64269	50.1
  1096	   64319	50.1
  1097	   64370	50.1
  1098	   64419	50.1
  1099	   64469	50.1
  1100	   64519	50.1
  1101	   64569	50.1
  1102	   64619	49.9
  1103	   64669	49.9
  1104	   64719	49.9
  1105	   64769	49.9
  1106	   64821	49.8
  1107	   64869	49.8
  1108	   64919	49.7
  1109	   64969	49.9
  1110	   65019	49.9
  1111	   65069	49.9
  1112	   65119	49.9
  1113	   65169	49.9
  1114	   65219	49.9
  1115	   65269	50.1
  1116	   65319	50.1
  1117	   65369	50.1
  1118	   65419	50.1
  1119	   65473	50.1
  1120	   65519	50.1
  1121	   65569	50.1
  1122	   65627	50.1
  1123	   65671	50.1
  1124	   65719	49.9
  1125	   65769	49.9
  1126	   65819	49.9
  1127	   65869	49.9
  1128	   65919	49.9
  1129	   65969	49.8
  1130	   66019	49.8
  1131	   66069	49.8
  1132	   66119	49.8
  1133	   66169	49.8
  1134	   66219	49.9
  1135	   66277	49.4
  1136	   66321	49.9
  1137	   66370	50.1
  1138	   66420	50.1
  1139	   66469	50.1
  1140	   66520	50.1
  1141	   66569	50.1
  1142	   66619	50.1
  1143	   66669	50.1
  1144	   66719	50.1
  1145	   66770	50.1
  1146	   66819	50.1
  1147	   66870	50.1
  1148	   66919	50.1
  1149	   66970	49.9
  1150	   67025	49.9
  1151	   67071	49.9
  1152	   67120	49.9
  1153	   67169	49.9
  1154	   67219	49.8
  1155	   67269	49.8
  1156	   67319	49.8
  1157	   67369	49.8
  1158	   67419	49.9
  1159	   67470	49.9
  1160	   67519	50.1
  1161	   67569	50.1
  1162	   67619	50.1
